-3.7333333      0.0002002       
-3.2000000      0.0012716       
-2.6666667      0.0060782       
-2.1333333      0.0218610       
-1.6000000      0.0591609       
-1.0666667      0.1204664       
-0.5333333      0.1845717       
-0.0000000      0.2127803       
0.5333333       0.1845717       
1.0666667       0.1204664       
1.6000000       0.0591609       
2.1333333       0.0218610       
2.6666667       0.0060782       
3.2000000       0.0012716       
3.7333333       0.0002002       
