-3.7333333      0.0000000       
-3.2000000      0.0000000       
-2.6666667      0.0000000       
-2.1333333      0.0000000       
-1.6000000      0.0000000       
-1.0666667      0.0000000       
-0.5333333      0.3600000       
-0.0000000      1.2318750       
0.5333333       0.2831250       
1.0666667       0.0000000       
1.6000000       0.0000000       
2.1333333       0.0000000       
2.6666667       0.0000000       
3.2000000       0.0000000       
3.7333333       0.0000000       
